sub,cat,lag,interrupt,inf_onset,inf_offset,cgtype,cg_onset,cg_offset,CV,month
115,V,,0.0,421.368,422.155,,,,V,Five
115,V,,0.0,447.474,448.793,,,,V,Five
115,V,,0.0,456.496,457.439,,,,V,Five
115,V,,0.0,466.361,466.701,,,,V,Five
115,V,,0.0,476.432,476.659,,,,V,Five
115,V,,0.0,477.418,477.652,,,,V,Five
115,V,,0.0,622.957,623.325,,,,V,Five
115,V,,0.0,760.289,760.417,,,,V,Five
115,V,,0.0,769.943,770.141,,,,V,Five
118,V,,0.0,22.69,22.92,,,,V,Five
118,V,,0.0,36.31,37.44,,,,V,Five
118,V,,0.0,39.765,40.055,,,,V,Five
118,V,,0.0,44.92,45.1,,,,V,Five
118,V,,0.0,46.575,46.815,,,,V,Five
118,V,,0.0,47.5,47.64,,,,V,Five
118,V,,0.0,48.985,49.125,,,,V,Five
118,V,,0.0,57.25,57.39,,,,V,Five
118,V,,0.0,69.885,70.035,,,,V,Five
118,V,,0.0,71.205,71.375,,,,V,Five
118,V,,0.0,88.325,88.475,,,,V,Five
118,V,,0.0,97.235,97.405,,,,V,Five
118,V,,0.0,115.505,115.655,,,,V,Five
118,V,,0.0,116.775,117.525,,,,V,Five
118,V,,0.0,123.955,124.095,,,,V,Five
118,V,,0.0,135.02,135.57,,,,V,Five
118,V,,0.0,138.13,138.32,,,,V,Five
118,V,,0.0,141.86,143.41,,,,V,Five
118,V,,0.0,145.23,145.32,,,,V,Five
118,V,,0.0,152.76,152.94,,,,V,Five
118,V,,0.0,155.435,155.565,,,,V,Five
118,V,,0.0,157.605,157.805,,,,V,Five
118,V,,0.0,166.15,166.34,,,,V,Five
118,V,,0.0,172.12,172.33,,,,V,Five
118,V,,0.0,174.39,174.95,,,,V,Five
118,V,,0.0,183.865,184.045,,,,V,Five
118,V,,0.0,194.66,194.92,,,,V,Five
118,V,,0.0,239.295,239.435,,,,V,Five
118,V,,0.0,247.49,247.66,,,,V,Five
118,V,,0.0,249.23,249.53,,,,V,Five
118,V,,0.0,257.125,257.255,,,,V,Five
118,V,,0.0,259.215,259.385,,,,V,Five
118,V,,0.0,262.595,262.765,,,,V,Five
118,V,,0.0,264.945,265.165,,,,V,Five
118,V,,0.0,269.14,269.37,,,,V,Five
118,V,,0.0,276.57,276.79,,,,V,Five
118,V,,0.0,281.635,281.785,,,,V,Five
118,V,0.17866200000003118,1.0,283.885,284.095,,283.916338,284.107356,V,Five
118,V,,0.0,288.705,288.885,,,,V,Five
118,V,,0.0,293.97,294.76,,,,V,Five
118,V,,0.0,305.45,305.72,,,,V,Five
118,V,,0.0,306.1,306.19,,,,V,Five
118,V,,0.0,309.41,309.56,,,,V,Five
118,V,,0.0,315.4,315.68,,,,V,Five
118,V,,0.0,320.425,320.605,,,,V,Five
118,V,,0.0,321.48,321.66,,,,V,Five
118,V,,0.0,325.745,325.985,,,,V,Five
118,V,,0.0,329.6,329.97,,,,V,Five
118,V,,0.0,341.24,341.66,,,,V,Five
118,V,,0.0,379.065,379.945,,,,V,Five
118,V,,0.0,382.61,383.17,,,,V,Five
118,V,,0.0,390.385,390.515,,,,V,Five
118,V,,0.0,391.235,391.365,,,,V,Five
118,V,,0.0,392.435,392.605,,,,V,Five
118,V,,0.0,395.935,396.045,,,,V,Five
118,V,,0.0,397.985,398.115,,,,V,Five
118,V,,0.0,404.035,404.215,,,,V,Five
118,V,,0.0,406.79,407.05,,,,V,Five
118,V,,0.0,423.175,423.365,,,,V,Five
118,V,,0.0,425.445,425.625,,,,V,Five
118,V,,0.0,427.4,427.6,,,,V,Five
118,V,,0.0,428.555,428.735,,,,V,Five
118,V,,0.0,431.82,432.03,,,,V,Five
118,V,,0.0,434.58,434.71,,,,V,Five
118,V,,0.0,435.93,436.08,,,,V,Five
118,V,,0.0,438.39,438.53,,,,V,Five
118,V,,0.0,440.825,441.055,,,,V,Five
118,V,,0.0,446.645,447.525,,,,V,Five
118,V,,0.0,448.71,448.84,,,,V,Five
118,V,,0.0,450.57,450.74,,,,V,Five
118,V,,0.0,451.94,452.18,,,,V,Five
118,V,,0.0,458.315,458.505,,,,V,Five
118,V,,0.0,461.945,462.155,,,,V,Five
118,V,,0.0,464.315,464.455,,,,V,Five
118,V,0.15072599999996328,1.0,467.46,467.89,Oh my goodness that is rough. Oh dear.,467.739274,471.220045,V,Five
118,V,,0.0,469.8,470.0,,,,V,Five
118,V,,0.0,478.845,479.065,,,,V,Five
118,V,,0.0,579.88,580.04,,,,V,Five
118,V,,0.0,590.885,591.175,,,,V,Five
118,V,,0.0,598.055,598.235,,,,V,Five
118,V,,0.0,621.59,621.89,,,,V,Five
118,V,,0.0,625.925,626.215,,,,V,Five
118,V,,0.0,631.005,631.465,,,,V,Five
118,V,,0.0,633.43,633.76,,,,V,Five
118,V,,0.0,635.13,635.66,,,,V,Five
118,V,,0.0,651.85,652.2,,,,V,Five
118,V,,0.0,661.42,661.75,,,,V,Five
118,V,,0.0,666.12,666.34,,,,V,Five
118,V,,0.0,668.075,668.355,,,,V,Five
118,V,,0.0,673.6,674.0,,,,V,Five
118,V,1.0315970000000334,1.0,685.065,686.595,[sound effect],685.563403,687.537255,V,Five
118,V,,0.0,687.835,688.085,,,,V,Five
118,V,,0.0,691.405,691.965,,,,V,Five
118,V,,0.0,705.98,706.23,,,,V,Five
118,V,,0.0,712.53,712.87,,,,V,Five
118,V,,0.0,716.695,717.325,,,,V,Five
118,V,,0.0,747.435,747.625,,,,V,Five
118,V,,0.0,816.695,817.015,,,,V,Five
118,V,,0.0,876.88,877.14,,,,V,Five
118,CV,,0.0,884.155,884.535,,,,C,Five
118,V,,0.0,897.74,899.7,,,,V,Five
118,V,,0.0,900.855,901.145,,,,V,Five
118,V,,0.0,904.145,905.335,,,,V,Five
118,V,,0.0,906.535,907.055,,,,V,Five
118,VC,,0.0,908.3,909.03,,,,C,Five
118,V,,0.0,913.67,914.68,,,,V,Five
118,V,,0.0,916.31,916.85,,,,V,Five
118,V,,0.0,917.47,918.72,,,,V,Five
4,V,,0.0,10.75,10.98,,,,V,Ten
4,V,,0.0,17.78,19.5,,,,V,Ten
4,V,,0.0,20.145,23.095,,,,V,Ten
4,CV,,0.0,26.615,26.955,,,,C,Ten
4,V,,0.0,27.89,28.39,,,,V,Ten
4,VCV,,0.0,32.895,33.395,,,,C,Ten
4,V,,0.0,33.75,33.93,,,,V,Ten
4,CVCV,,0.0,54.455,55.135,,,,C,Ten
4,V,,0.0,55.6,55.78,,,,V,Ten
4,CV,,0.0,70.405,70.615,,,,C,Ten
4,VCV,,0.0,74.135,74.535,,,,C,Ten
4,V,,0.0,75.71,75.85,,,,V,Ten
4,V,,0.0,112.815,113.085,,,,V,Ten
4,CV,,0.0,117.185,117.415,,,,C,Ten
4,CV,,0.0,118.515,119.065,,,,C,Ten
4,V,,0.0,124.74,125.05,,,,V,Ten
4,V,,0.0,143.34,143.56,,,,V,Ten
4,CVCV,,0.0,147.825,148.435,,,,C,Ten
4,V,,0.0,161.735,164.855,,,,V,Ten
4,V,,0.0,165.65,166.17,,,,V,Ten
4,V,,0.0,183.055,183.185,,,,V,Ten
4,V,,0.0,186.855,187.125,,,,V,Ten
4,CV,,0.0,190.915,190.995,,,,C,Ten
4,V,,0.0,217.92,218.13,,,,V,Ten
4,V,,0.0,228.19,228.59,,,,V,Ten
4,V,,0.0,240.955,241.145,,,,V,Ten
4,CV,,0.0,245.375,245.635,,,,C,Ten
4,V,,0.0,252.33,252.51,,,,V,Ten
4,V,,0.0,264.255,264.375,,,,V,Ten
4,V,,0.0,265.85,266.23,,,,V,Ten
4,VCV,,0.0,274.19,274.63,,,,C,Ten
4,CV,,0.0,280.615,280.825,,,,C,Ten
4,CV,,0.0,283.515,283.705,,,,C,Ten
4,CV,,0.0,314.095,314.435,,,,C,Ten
4,CV,,0.0,331.66,332.05,,,,C,Ten
4,V,,0.0,337.85,337.98,,,,V,Ten
4,VCV,,0.0,348.14,348.47,,,,C,Ten
4,V,,0.0,349.87,350.0,,,,V,Ten
4,VCV,,0.0,350.83,351.24,,,,C,Ten
4,CV,,0.0,352.04,352.25,,,,C,Ten
4,V,,0.0,353.12,353.33,,,,V,Ten
4,V,,0.0,370.23,370.37,,,,V,Ten
4,CV,,0.0,387.005,387.245,,,,C,Ten
4,CV,,0.0,400.75,400.96,,,,C,Ten
4,V,,0.0,409.58,409.73,,,,V,Ten
4,VCV,,0.0,411.23,411.66,,,,C,Ten
4,V,,0.0,412.35,412.78,,,,V,Ten
4,V,,0.0,413.7,413.88,,,,V,Ten
4,V,,0.0,429.875,430.455,,,,V,Ten
4,V,,0.0,435.87,436.53,,,,V,Ten
4,V,,0.0,437.385,438.015,,,,V,Ten
4,V,,0.0,438.565,438.915,,,,V,Ten
4,V,,0.0,439.755,440.725,,,,V,Ten
4,V,,0.0,449.265,450.045,,,,V,Ten
4,VCV,,0.0,450.86,451.33,,,,C,Ten
4,V,,0.0,455.22,455.47,,,,V,Ten
4,CVCV,,0.0,460.92,462.14,,,,C,Ten
4,CV,,0.0,462.645,462.915,,,,C,Ten
4,V,,0.0,463.335,463.485,,,,V,Ten
4,V,,0.0,484.995,485.215,,,,V,Ten
4,V,,0.0,508.03,508.32,,,,V,Ten
4,V,,0.0,509.15,509.44,,,,V,Ten
4,V,,0.0,509.73,510.08,,,,V,Ten
4,CV,,0.0,519.51,520.26,,,,C,Ten
4,V,,0.0,590.0,590.61,,,,V,Ten
4,CV,,0.0,591.6,591.88,,,,C,Ten
4,CV,,0.0,593.235,593.555,,,,C,Ten
4,VCV,,0.0,601.11,602.0,,,,C,Ten
4,V,,0.0,603.055,603.245,,,,V,Ten
4,VCV,,0.0,606.81,607.31,,,,C,Ten
4,V,,0.0,615.07,615.74,,,,V,Ten
4,V,,0.0,616.625,617.345,,,,V,Ten
4,V,,0.0,618.015,618.555,,,,V,Ten
4,V,,0.0,620.675,621.355,,,,V,Ten
4,V,,0.0,627.855,628.695,,,,V,Ten
4,V,0.21539900000004764,1.0,629.135,629.945,Are you going to be able to walk all over? They have a nice rail along the wall,629.729601,633.47316,V,Ten
4,V,,0.0,635.17,635.51,,,,V,Ten
4,CVCV,,0.0,638.28,639.14,,,,C,Ten
4,CVCV,,0.0,639.84,641.11,,,,C,Ten
4,CV,,0.0,647.245,647.455,,,,C,Ten
4,V,,0.0,651.73,652.42,,,,V,Ten
4,V,,0.0,653.195,653.975,,,,V,Ten
4,V,,0.0,657.145,657.365,,,,V,Ten
4,V,,0.0,677.48,679.23,,,,V,Ten
4,CV,,0.0,680.065,680.265,,,,C,Ten
4,CVCV,,0.0,682.435,685.645,,,,C,Ten
4,CV,,0.0,686.33,686.58,,,,C,Ten
4,V,,0.0,687.575,687.765,,,,V,Ten
4,CV,,0.0,691.93,692.09,,,,C,Ten
4,CV,,0.0,694.746,695.012,,,,C,Ten
4,CV,,0.0,695.431,695.677,,,,C,Ten
4,V,,0.0,713.203,713.391,,,,V,Ten
4,V,,0.0,721.381,721.543,,,,V,Ten
4,V,,0.0,731.474,731.845,,,,V,Ten
4,CV,,0.0,739.801,739.983,,,,C,Ten
4,V,,0.0,742.95,743.08,,,,V,Ten
4,V,,0.0,746.281,746.593,,,,V,Ten
4,V,,0.0,755.72,755.856,,,,V,Ten
4,V,,0.0,757.993,758.11,,,,V,Ten
4,CV,,0.0,776.031,776.368,,,,C,Ten
4,V,,0.0,784.874,785.166,,,,V,Ten
4,CVCV,,0.0,791.526,792.474,,,,C,Ten
4,V,,0.0,797.077,797.408,,,,V,Ten
4,V,,0.0,798.138,798.67,,,,V,Ten
4,CVCV,,0.0,801.365,801.975,,,,C,Ten
4,CV,,0.0,803.02,803.215,,,,C,Ten
4,V,,0.0,820.467,820.681,,,,V,Ten
4,CVCV,,0.0,832.584,833.415,,,,C,Ten
4,V,,0.0,839.927,840.148,,,,V,Ten
4,V,,0.0,841.724,842.017,,,,V,Ten
4,V,,0.0,843.48,843.72,,,,V,Ten
4,V,,0.0,846.009,846.178,,,,V,Ten
4,V,,0.0,865.826,865.988,,,,V,Ten
4,VCV,,0.0,872.017,872.439,,,,C,Ten
4,VCV,,0.0,872.767,873.682,,,,C,Ten
4,V,,0.0,880.23,880.321,,,,V,Ten
4,V,,0.0,888.203,888.495,,,,V,Ten
4,V,,0.0,893.063,893.407,,,,V,Ten
4,V,,0.0,908.247,908.455,,,,V,Ten
4,VCV,,0.0,919.948,920.376,,,,C,Ten
4,V,,0.0,928.291,928.486,,,,V,Ten
4,CVCV,,0.0,938.933,939.439,,,,C,Ten
4,CV,,0.0,941.173,941.939,,,,C,Ten
4,CV,,0.0,952.536,952.763,,,,C,Ten
4,VCV,,0.0,953.168,953.545,,,,C,Ten
4,V,,0.0,991.504,991.777,,,,V,Ten
4,VCV,,0.0,1010.776,1011.159,,,,C,Ten
4,V,,0.0,1013.135,1013.239,,,,V,Ten
4,V,,0.0,1037.309,1037.53,,,,V,Ten
4,CV,,0.0,1043.757,1043.926,,,,C,Ten
4,CV,,0.0,1051.892,1052.067,,,,C,Ten
4,CVCV,,0.0,1063.108,1064.543,,,,C,Ten
4,CVCV,,0.0,1065.636,1067.669,,,,C,Ten
4,CV,,0.0,1067.957,1068.1,,,,C,Ten
4,V,,0.0,1074.034,1074.222,,,,V,Ten
4,V,,0.0,1078.017,1078.225,,,,V,Ten
4,V,,0.0,1109.004,1109.28,,,,V,Ten
4,V,,0.0,1114.882,1115.109,,,,V,Ten
4,V,,0.0,1163.161,1163.292,,,,V,Ten
4,V,0.4769929999999931,1.0,1164.265,1166.349,Ooh it is a snack,1165.872007,1167.287047,V,Ten
4,VCV,,0.0,1178.442,1178.878,,,,C,Ten
4,V,,0.0,1179.413,1179.634,,,,V,Ten
4,V,,0.0,1181.159,1181.328,,,,V,Ten
4,CVCV,,0.0,1184.116,1188.408,,,,C,Ten
4,V,,0.0,1188.982,1190.164,,,,V,Ten
4,V,,0.0,1241.298,1241.48,,,,V,Ten
4,V,,0.0,1249.09,1249.213,,,,V,Ten
4,V,,0.0,1250.43,1250.586,,,,V,Ten
4,V,,0.0,1276.987,1278.026,,,,V,Ten
4,V,,0.0,1279.161,1279.843,,,,V,Ten
4,V,,0.0,1280.794,1281.612,,,,V,Ten
4,V,,0.0,1281.904,1282.06,,,,V,Ten
4,VCV,,0.0,1303.382,1303.681,,,,C,Ten
4,CV,,0.0,1312.368,1312.615,,,,C,Ten
4,VCV,,0.0,1334.516,1334.893,,,,C,Ten
4,V,,0.0,1353.216,1353.521,,,,V,Ten
4,VCV,,0.0,1376.899,1377.38,,,,C,Ten
4,V,,0.0,1399.742,1401.437,,,,V,Ten
4,V,,0.0,1402.92,1404.764,,,,V,Ten
4,V,,0.0,1408.302,1408.75,,,,V,Ten
4,VCV,,0.0,1430.661,1431.044,,,,C,Ten
4,V,,0.0,1432.611,1432.826,,,,V,Ten
4,VCV,,0.0,1436.451,1436.88,,,,C,Ten
4,V,,0.0,1443.768,1445.431,,,,V,Ten
4,V,,0.0,1447.805,1448.064,,,,V,Ten
4,CVCV,,0.0,1449.434,1450.921,,,,C,Ten
4,CVCV,,0.0,1452.988,1453.482,,,,C,Ten
4,CV,,0.0,1454.228,1454.455,,,,C,Ten
4,V,,0.0,1469.197,1469.392,,,,V,Ten
4,CV,,0.0,1483.176,1483.332,,,,C,Ten
4,CVCV,,0.0,1490.701,1491.247,,,,C,Ten
4,CV,,0.0,1492.753,1493.019,,,,C,Ten
4,CVCV,,0.0,1494.314,1495.003,,,,C,Ten
4,C,,0.0,1505.281,1506.352,,,,C,Ten
4,CVCV,,0.0,1509.35,1510.376,,,,C,Ten
4,V,,0.0,1553.595,1553.751,,,,V,Ten
4,V,,0.0,1593.249,1593.425,,,,V,Ten
4,V,,0.0,1593.915,1594.213,,,,V,Ten
4,V,,0.0,1595.271,1596.245,,,,V,Ten
4,CV,,0.0,1599.394,1599.81,,,,C,Ten
4,CV,,0.0,1600.413,1600.608,,,,C,Ten
4,V,,0.0,1630.46,1630.739,,,,V,Ten
4,VCV,,0.0,1632.618,1633.118,,,,C,Ten
4,CV,,0.0,1633.601,1633.952,,,,C,Ten
4,V,,0.0,1642.113,1642.581,,,,V,Ten
4,VC,,0.0,1647.281,1649.892,,,,C,Ten
4,V,,0.0,1653.553,1653.813,,,,V,Ten
4,CVCV,,0.0,1658.13,1658.856,,,,C,Ten
4,CVCV,,0.0,1660.135,1660.876,,,,C,Ten
4,V,,0.0,1661.66,1661.842,,,,V,Ten
4,VCV,,0.0,1670.614,1671.737,,,,C,Ten
4,CV,,0.0,1674.694,1674.973,,,,C,Ten
4,V,,0.0,1677.131,1677.281,,,,V,Ten
4,CV,,0.0,1679.108,1679.277,,,,C,Ten
4,VCVC,,0.0,1697.926,1698.647,,,,C,Ten
4,CVCV,,0.0,1721.311,1722.382,,,,C,Ten
4,V,,0.0,1725.287,1725.553,,,,V,Ten
4,V,,0.0,1755.324,1755.454,,,,V,Ten
4,V,,0.0,1760.856,1761.148,,,,V,Ten
4,V,,0.0,1763.502,1764.093,,,,V,Ten
4,CV,,0.0,1773.134,1773.394,,,,C,Ten
4,V,,0.0,1779.114,1779.205,,,,V,Ten
4,V,,0.0,1780.191,1780.399,,,,V,Ten
4,V,,0.0,1781.632,1782.048,,,,V,Ten
4,V,,0.0,1785.948,1788.032,,,,V,Ten
6,V,,0.0,35.71,37.16,,,,V,Ten
6,V,,0.0,38.895,39.105,,,,V,Ten
6,V,,0.0,92.75,93.86,,,,V,Ten
6,V,,0.0,104.105,104.605,,,,V,Ten
6,V,,0.0,122.045,123.825,,,,V,Ten
6,V,,0.0,164.875,166.655,,,,V,Ten
6,V,,0.0,214.145,214.51,,,,V,Ten
6,VC,,0.0,220.26,220.59,,,,C,Ten
6,V,,0.0,249.045,249.615,,,,V,Ten
6,V,,0.0,301.43,301.65,,,,V,Ten
6,V,,0.0,304.6,304.88,,,,V,Ten
6,V,,0.0,332.09,333.55,,,,V,Ten
6,V,,0.0,335.38,337.02,,,,V,Ten
6,V,,0.0,379.23,379.56,,,,V,Ten
6,V,,0.0,386.305,386.655,,,,V,Ten
6,V,,0.0,387.59,388.2,,,,V,Ten
6,V,,0.0,391.255,393.265,,,,V,Ten
6,V,,0.0,393.93,395.14,,,,V,Ten
6,V,,0.0,544.065,544.775,,,,V,Ten
6,V,,0.0,559.63,561.15,,,,V,Ten
6,V,,0.0,562.3,562.76,,,,V,Ten
6,V,,0.0,588.63,589.26,,,,V,Ten
6,V,,0.0,618.615,619.785,,,,V,Ten
6,V,,0.0,620.31,620.9,,,,V,Ten
6,V,0.5765930000000026,1.0,629.955,631.085,fun with shakey shake it is a rattle,630.508407,632.894665,V,Ten
6,V,,0.0,637.03,638.31,,,,V,Ten
6,CVCV,,0.0,653.59,654.15,,,,C,Ten
6,CV,,0.0,655.05,655.51,,,,C,Ten
6,V,,0.0,661.645,661.985,,,,V,Ten
6,V,,0.0,663.865,664.405,,,,V,Ten
6,V,,0.0,665.655,665.935,,,,V,Ten
6,V,,0.0,667.335,667.655,,,,V,Ten
6,V,,0.0,668.575,668.805,,,,V,Ten
6,V,,0.0,670.01,670.4,,,,V,Ten
6,V,,0.0,671.965,672.465,,,,V,Ten
6,CV,,0.0,678.595,679.055,,,,C,Ten
6,V,,0.0,680.515,682.275,,,,V,Ten
6,V,,0.0,697.315,698.275,,,,V,Ten
6,V,,0.0,714.835,715.795,,,,V,Ten
6,V,,0.0,717.481,717.941,,,,V,Ten
6,VC,,0.0,719.031,719.681,,,,C,Ten
6,V,,0.0,723.476,723.966,,,,V,Ten
6,VCV,,0.0,730.571,732.881,,,,C,Ten
6,V,,0.0,757.376,757.976,,,,V,Ten
6,V,,0.0,758.506,759.786,,,,V,Ten
6,V,,0.0,760.106,760.866,,,,V,Ten
6,V,,0.0,773.646,775.776,,,,V,Ten
6,V,,0.0,776.171,777.661,,,,V,Ten
6,V,,0.0,790.656,791.756,,,,V,Ten
6,V,,0.0,792.436,792.856,,,,V,Ten
6,VC,,0.0,805.876,806.416,,,,C,Ten
6,CVC,,0.0,826.986,827.686,,,,C,Ten
6,VCVC,,0.0,830.996,832.95,,,,C,Ten
6,CVCV,,0.0,836.121,837.04,,,,C,Ten
6,V,,0.0,839.736,839.966,,,,V,Ten
6,V,,0.0,856.741,857.091,,,,V,Ten
6,V,,0.0,858.056,858.326,,,,V,Ten
6,V,,0.0,859.886,860.606,,,,V,Ten
6,V,,0.0,862.236,862.486,,,,V,Ten
6,V,,0.0,871.051,871.3,,,,V,Ten
6,V,,0.0,877.416,877.81,,,,V,Ten
6,V,,0.0,880.336,880.616,,,,V,Ten
6,CV,,0.0,886.656,887.176,,,,C,Ten
6,V,,0.0,887.646,889.606,,,,V,Ten
6,CV,,0.0,889.976,891.616,,,,C,Ten
6,VC,,0.0,892.316,892.736,,,,C,Ten
6,CV,,0.0,903.316,903.736,,,,C,Ten
6,V,0.553403000000003,1.0,904.536,905.696,Should we play with more toys,905.142597,906.630657,V,Ten
6,V,,0.0,906.886,908.536,,,,V,Ten
6,V,,0.0,909.581,911.371,,,,V,Ten
6,V,,0.0,911.816,912.926,,,,V,Ten
6,VCV,,0.0,924.327,926.252,,,,C,Ten
6,VCV,,0.0,927.519,928.022,,,,C,Ten
6,VCV,,0.0,928.858,929.765,,,,C,Ten
6,VCV,,0.0,930.308,930.743,,,,C,Ten
6,VCV,,0.0,931.084,931.562,,,,C,Ten
6,CV,,0.0,936.51,936.958,,,,C,Ten
6,CVCV,,0.0,943.588,944.532,,,,C,Ten
6,CVCV,,0.0,949.499,950.969,,,,C,Ten
6,CVCV,,0.0,952.425,952.822,,,,C,Ten
6,V,0.6315940000000637,1.0,953.583,955.403,That is a bear,954.771406,955.602574,V,Ten
6,V,,0.0,958.216,958.502,,,,V,Ten
6,VC,,0.0,960.902,961.181,,,,C,Ten
6,VCV,,0.0,962.033,962.381,,,,C,Ten
6,V,,0.0,967.091,969.135,,,,V,Ten
6,V,,0.0,969.796,970.802,,,,V,Ten
6,CV,,0.0,977.167,977.297,,,,C,Ten
6,CVCV,,0.0,978.064,978.487,,,,C,Ten
6,CVCV,,0.0,979.192,979.732,,,,C,Ten
6,VCV,,0.0,996.331,996.679,,,,C,Ten
6,VCV,,0.0,997.949,998.21,,,,C,Ten
6,VCV,,0.0,999.912,1000.129,,,,C,Ten
6,CV,,0.0,1010.456,1010.978,,,,C,Ten
6,V,,0.0,1012.327,1012.588,,,,V,Ten
6,V,,0.0,1021.682,1022.733,,,,V,Ten
6,CV,,0.0,1051.301,1051.674,,,,C,Ten
6,CV,,0.0,1063.298,1063.652,,,,C,Ten
6,CV,,0.0,1067.674,1068.189,,,,C,Ten
6,CV,,0.0,1069.272,1069.651,,,,C,Ten
6,VC,,0.0,1071.226,1071.983,,,,C,Ten
6,VCV,,0.0,1074.616,1074.932,,,,C,Ten
6,CV,,0.0,1084.909,1085.437,,,,C,Ten
6,CV,,0.0,1087.132,1087.498,,,,C,Ten
6,V,,0.0,1088.035,1088.383,,,,V,Ten
6,V,,0.0,1091.908,1092.219,,,,V,Ten
6,CVC,,0.0,1107.396,1107.756,,,,C,Ten
6,CVC,,0.0,1118.161,1118.503,,,,C,Ten
6,CVCV,,0.0,1120.036,1121.155,,,,C,Ten
6,V,,0.0,1121.856,1123.664,,,,V,Ten
6,V,,0.0,1131.442,1132.466,,,,V,Ten
6,V,,0.0,1135.503,1136.112,,,,V,Ten
6,V,,0.0,1137.601,1138.433,,,,V,Ten
6,V,,0.0,1139.29,1139.545,,,,V,Ten
6,VCV,,0.0,1145.465,1145.918,,,,C,Ten
6,VCVC,,0.0,1159.311,1160.248,,,,C,Ten
6,V,,0.0,1175.63,1176.561,,,,V,Ten
6,CVC,,0.0,1180.509,1180.77,,,,C,Ten
6,V,,0.0,1248.627,1248.913,,,,V,Ten
6,CVCV,,0.0,1261.872,1262.623,,,,C,Ten
6,CV,,0.0,1270.294,1270.766,,,,C,Ten
6,CV,,0.0,1272.59,1273.143,,,,C,Ten
6,V,,0.0,1281.116,1281.743,,,,V,Ten
6,VCV,,0.0,1282.732,1285.011,,,,C,Ten
6,CV,,0.0,1327.335,1328.205,,,,C,Ten
6,VCV,,0.0,1356.918,1357.546,,,,C,Ten
6,V,,0.0,1358.04,1358.699,,,,V,Ten
6,V,,0.0,1371.057,1371.989,,,,V,Ten
6,VC,,0.0,1374.457,1376.152,,,,C,Ten
6,V,,0.0,1377.548,1378.915,,,,V,Ten
6,V,,0.0,1380.594,1381.19,,,,V,Ten
6,V,,0.0,1403.395,1404.109,,,,V,Ten
6,CVCV,,0.0,1407.551,1407.986,,,,C,Ten
6,V,,0.0,1408.734,1409.051,,,,V,Ten
6,V,,0.0,1410.091,1410.942,,,,V,Ten
6,VCVC,,0.0,1428.423,1429.38,,,,C,Ten
6,CV,,0.0,1430.367,1430.609,,,,C,Ten
6,V,,0.0,1432.332,1432.866,,,,V,Ten
6,V,,0.0,1436.441,1436.9,,,,V,Ten
6,V,,0.0,1437.719,1439.104,,,,V,Ten
6,VCV,,0.0,1446.708,1447.199,,,,C,Ten
6,CVCV,,0.0,1450.85,1452.602,,,,C,Ten
6,V,,0.0,1453.335,1453.727,,,,V,Ten
6,V,,0.0,1458.97,1459.38,,,,V,Ten
6,CVCV,,0.0,1469.579,1472.424,,,,C,Ten
6,V,,0.0,1480.92,1481.162,,,,V,Ten
6,VCVC,,0.0,1491.068,1493.267,,,,C,Ten
6,VC,,0.0,1494.269,1495.068,,,,C,Ten
6,V,,0.0,1497.898,1498.259,,,,V,Ten
6,CVCV,,0.0,1498.55,1499.04,,,,C,Ten
6,CVCV,,0.0,1507.563,1508.072,,,,C,Ten
6,V,,0.0,1511.23,1512.0,,,,V,Ten
6,CV,,0.0,1521.236,1521.447,,,,C,Ten
6,V,,0.0,1582.071,1582.497,,,,V,Ten
6,CV,,0.0,1583.447,1583.919,,,,C,Ten
6,V,,0.0,1585.322,1585.899,,,,V,Ten
6,V,,0.0,1600.722,1602.503,,,,V,Ten
6,V,,0.0,1602.861,1603.643,,,,V,Ten
6,CVCV,,0.0,1605.011,1606.067,,,,C,Ten
6,CV,,0.0,1606.845,1607.975,,,,C,Ten
6,CV,,0.0,1615.984,1616.279,,,,C,Ten
6,CV,,0.0,1626.65,1627.874,,,,C,Ten
6,V,,0.0,1629.469,1630.91,,,,V,Ten
6,V,,0.0,1633.285,1633.664,,,,V,Ten
6,CV,,0.0,1634.347,1634.695,,,,C,Ten
6,V,,0.0,1640.225,1640.405,,,,V,Ten
6,V,,0.0,1646.432,1646.786,,,,V,Ten
6,V,,0.0,1663.833,1666.472,,,,V,Ten
6,V,,0.0,1671.88,1672.706,,,,V,Ten
6,CV,,0.0,1676.131,1676.553,,,,C,Ten
6,V,,0.0,1677.814,1678.659,,,,V,Ten
6,V,,0.0,1692.325,1693.704,,,,V,Ten
6,V,,0.0,1700.142,1700.549,,,,V,Ten
6,V,,0.0,1715.136,1716.202,,,,V,Ten
6,CV,,0.0,1719.527,1720.304,,,,C,Ten
6,V,,0.0,1727.531,1728.412,,,,V,Ten
6,V,,0.0,1756.6,1757.329,,,,V,Ten
6,V,,0.0,1762.468,1764.995,,,,V,Ten
6,V,,0.0,1765.428,1766.36,,,,V,Ten
6,V,,0.0,1776.142,1776.426,,,,V,Ten
6,VCV,,0.0,1777.819,1780.496,,,,C,Ten
6,V,,0.0,1782.358,1783.316,,,,V,Ten
6,V,,0.0,1784.237,1784.64,,,,V,Ten
6,VCV,,0.0,1803.569,1804.052,,,,C,Ten
10,V,,0.0,7.96,8.09,,,,V,Ten
10,V,,0.0,76.25,76.54,,,,V,Ten
10,V,,0.0,89.49,91.15,,,,V,Ten
